Timestamp,Windspeed,Power
02/01/2010 11:30,9.980389595,0.353706271
02/01/2010 11:40,8.661020279,0.246700641
02/01/2010 11:50,8.814189911,0.243970866
02/01/2010 12:00,9.322179794,0.253392801
02/01/2010 12:10,9.332650185,0.29521265
02/01/2010 12:20,8.538399696,0.299401
02/01/2010 12:30,8.006649971,0.240828302
02/01/2010 12:40,8.56194973,0.257316518
02/01/2010 12:50,9.516619682,0.286318626
02/01/2010 13:00,8.328009605,0.222415824
02/01/2010 13:10,8.734470367,0.219726472
02/01/2010 13:20,8.701769829,0.246245922
02/01/2010 13:30,8.199419975,0.22482853
02/01/2010 13:40,8.238949776,0.195589366
02/01/2010 13:50,7.734469891,0.165459712
02/01/2010 14:00,9.000969887,0.25235921
02/01/2010 14:10,8.600049973,0.267500295
02/01/2010 14:20,8.908129692,0.284024373
02/01/2010 14:30,9.605520248,0.354813402
02/01/2010 14:40,9.726969719,0.358532912
02/01/2010 14:50,8.876580238,0.265898175
02/01/2010 15:00,9.453089714,0.420654212
02/01/2010 15:10,10.40289974,0.378190893
02/01/2010 15:20,9.217670441,0.282562007
02/01/2010 15:30,8.817429543,0.244277706
02/01/2010 15:40,8.4792099,0.210496596
02/01/2010 15:50,9.134429932,0.247697744
02/01/2010 16:00,9.477660179,0.293751428
02/01/2010 16:10,9.256219864,0.31674258
02/01/2010 16:20,9.957859993,0.349486701
02/01/2010 16:30,9.177869797,0.273974118
02/01/2010 16:40,9.401470184,0.368158921
02/01/2010 16:50,9.133339882,0.308604203
02/01/2010 17:00,7.938399792,0.224882927
02/01/2010 17:10,8.464819908,0.219073205
02/01/2010 17:20,8.686920166,0.247112266
02/01/2010 17:30,9.219510078,0.270580944
02/01/2010 17:40,8.310460091,0.2501948
02/01/2010 17:50,8.967040062,0.293043327
02/01/2010 18:00,9.777099609,0.332875629
02/01/2010 18:10,9.627940178,0.295064665
02/01/2010 18:20,9.814439774,0.324053153
02/01/2010 18:30,10.63370037,0.400075056
02/01/2010 18:40,9.773920059,0.294105071
02/01/2010 18:50,10.43150043,0.345848931
02/01/2010 19:00,9.30766964,0.325974229
02/01/2010 19:10,9.243740082,0.364636032
02/01/2010 19:20,10.28390026,0.451361145
02/01/2010 19:30,11.02579975,0.470378247
02/01/2010 19:40,11.01860046,0.431545432
02/01/2010 19:50,10.15779972,0.366936587
02/01/2010 20:00,9.190079689,0.411219345
02/01/2010 20:10,8.376059532,0.397528494
02/01/2010 20:20,7.471059799,0.261270761
02/01/2010 20:30,6.218550205,0.161048496
02/01/2010 20:40,6.407249928,0.148610398
02/01/2010 20:50,6.29241991,0.119351619
02/01/2010 21:00,4.861690044,0.10259121
02/01/2010 21:10,4.450469971,0.107670028
02/01/2010 21:20,5.977530003,0.110158797
02/01/2010 21:30,6.633140087,0.068887219
02/01/2010 21:40,5.686349869,0.066076267
02/01/2010 21:50,6.441170216,0.112614968
02/01/2010 22:00,7.751780033,0.087242376
02/01/2010 22:10,6.698959827,0.059916098
02/01/2010 22:20,6.074269772,0.042534175
02/01/2010 22:30,5.416570187,0.028642221
02/01/2010 22:40,5.324669838,0.035810716
02/01/2010 22:50,5.166689873,0.070688523
02/01/2010 23:00,4.760550022,0.051330021
02/01/2010 23:10,4.587910175,0.036827021
02/01/2010 23:20,5.185780048,0.033472212
02/01/2010 23:30,4.117320061,0.037349763
02/01/2010 23:40,4.238049984,0.030311291
02/01/2010 23:50,4.308700085,0.028235756
03/01/2010 00:00,3.833630085,0.027092381
03/01/2010 00:10,4.288000107,0.03157591
03/01/2010 00:20,5.262010098,0.036897955
03/01/2010 00:30,5.459829807,0.028579602
03/01/2010 00:40,4.965660095,0.012897534
03/01/2010 00:50,3.987020016,0.002554671
03/01/2010 01:00,4.310770035,0.005728118
03/01/2010 01:10,4.088829994,0.007241084
03/01/2010 01:20,3.789010048,0.0042777
03/01/2010 01:30,3.858409882,0.008754349
03/01/2010 01:40,3.507849932,0.015809723
03/01/2010 01:50,2.609240055,7.58E-05
03/01/2010 02:00,3.378599882,-0.001416871
03/01/2010 02:10,2.712529898,-0.003643248
03/01/2010 02:20,3.121380091,-0.001634666
03/01/2010 02:30,3.476720095,0.000820254
03/01/2010 02:40,3.7161901,5.59E-05
03/01/2010 02:50,2.948580027,0.002852764
03/01/2010 03:00,3.651299953,0.004512863
03/01/2010 03:10,3.198410034,0.002610988
03/01/2010 03:20,3.056999922,0.00084617
03/01/2010 03:30,3.148479939,0.005751102
03/01/2010 03:40,3.45855999,0.009011893
03/01/2010 03:50,3.249119997,0.006306223
03/01/2010 04:00,3.486129999,0.004942762
03/01/2010 04:10,3.256069899,0.010049312
03/01/2010 04:20,3.709530115,0.010776393
03/01/2010 04:30,4.256420135,0.002981585
03/01/2010 04:40,4.801819801,0.009076203
03/01/2010 04:50,3.990760088,0.004673998
03/01/2010 05:00,3.190609932,-0.002149717
03/01/2010 05:10,2.293319941,-0.004394412
03/01/2010 05:20,2.943039894,-0.002341039
03/01/2010 05:30,3.289920092,-0.000523473
03/01/2010 05:40,3.214900017,0.007446937
03/01/2010 05:50,3.369349957,0.020045726
03/01/2010 06:00,3.500960112,0.005841078
03/01/2010 06:10,3.561800003,-4.44E-05
03/01/2010 06:20,1.986909986,-0.002266598
03/01/2010 06:30,1.774790049,-0.003399148
03/01/2010 06:40,1.960890055,-0.004297886
03/01/2010 06:50,2.82833004,-0.004435343
03/01/2010 07:00,3.043519974,-0.004432913
03/01/2010 07:10,2.066910028,-0.004324955
03/01/2010 07:20,2.151489973,-0.003872856
03/01/2010 07:30,2.338799953,-0.004225046
03/01/2010 07:40,2.103840113,-0.004088514
03/01/2010 07:50,1.405480027,-0.003813684
03/01/2010 08:00,2.442889929,-0.004190841
03/01/2010 08:10,2.422879934,-0.004082942
03/01/2010 08:20,2.159149885,-0.003833716
03/01/2010 08:30,2.065629959,-0.003669732
03/01/2010 08:40,1.902099967,-0.003496962
03/01/2010 08:50,2.1129601,-0.003393838
03/01/2010 09:00,2.600490093,-0.00332054
03/01/2010 09:10,2.709189892,-0.003186409
03/01/2010 09:20,3.280960083,-0.002244359
03/01/2010 09:30,3.588439941,-0.002655613
03/01/2010 09:40,3.679919958,-0.002942215
03/01/2010 09:50,3.723939896,-0.001148526
03/01/2010 10:00,3.679120064,0.001913615
03/01/2010 10:10,3.811609983,0.002708733
03/01/2010 10:20,3.715759993,0.003638725
03/01/2010 10:30,2.721339941,1.37E-05
03/01/2010 10:40,2.428780079,-0.003222974
03/01/2010 10:50,2.466530085,-0.003918783
03/01/2010 11:00,1.23258996,-0.003766522
03/01/2010 11:10,0.941920996,-0.00353447
03/01/2010 11:20,0.42146799,-0.003375785
03/01/2010 11:30,1.772690058,-0.003478823
03/01/2010 11:40,2.12816,-0.003526945
03/01/2010 11:50,1.977339983,-0.003657814
03/01/2010 12:00,1.674489975,-0.003795632
03/01/2010 12:10,1.822409987,-0.003551165
03/01/2010 12:20,2.642620087,-0.003755088
03/01/2010 12:30,2.181960106,-0.003669318
03/01/2010 12:40,2.458640099,-0.003766934
03/01/2010 12:50,2.289069891,-0.003014374
03/01/2010 13:00,2.477910042,-0.002752442
03/01/2010 13:10,3.023890018,-0.003323897
03/01/2010 13:20,2.145770073,-0.003333305
03/01/2010 13:30,2.126110077,-0.001466883
03/01/2010 13:40,2.661139965,-0.001746668
03/01/2010 13:50,1.963879943,-0.003048682
03/01/2010 14:00,1.50872004,-0.002691429
03/01/2010 14:10,1.17877996,-0.002535724
03/01/2010 14:20,1.841820002,-0.003407966
03/01/2010 14:30,1.830669999,-0.003686948
03/01/2010 14:40,1.512490034,-0.003408677
03/01/2010 14:50,0.26444599,-0.003294054
03/01/2010 15:00,0.248575002,-0.00329982
03/01/2010 15:10,0.245800003,-0.003295938
03/01/2010 15:20,0.245800003,-0.003333552
03/01/2010 15:30,0.583773017,-0.003333284
03/01/2010 15:40,1.101019979,-0.003342197
03/01/2010 15:50,1.153540015,-0.003317216
03/01/2010 16:00,0.254000008,-0.00332986
03/01/2010 16:10,0.245800003,-0.003348362
03/01/2010 16:20,0.271510988,-0.003339558
03/01/2010 16:30,0.245800003,-0.0033254
03/01/2010 16:40,0.841527998,-0.003343047
03/01/2010 16:50,0.245800003,-0.003352427
03/01/2010 17:00,0.245800003,-0.003380772
03/01/2010 17:10,0.319243997,-0.003384458
03/01/2010 17:20,1.453289986,-0.003356428
03/01/2010 17:30,1.618899941,-0.003366663
03/01/2010 17:40,1.141489983,-0.003366872
03/01/2010 17:50,0.606956005,-0.003356312
03/01/2010 18:00,1.280310035,-0.0033489
03/01/2010 18:10,0.477174014,-0.003361231
03/01/2010 18:20,0.419236988,-0.003371408
03/01/2010 18:30,0.396690995,-0.003414801
03/01/2010 18:40,0.662917018,-0.003416472
03/01/2010 18:50,0.255097002,-0.003418489
03/01/2010 19:00,0.46510601,-0.00342952
03/01/2010 19:10,0.91850698,-0.003436311
03/01/2010 19:20,0.320648998,-0.003436629
03/01/2010 19:30,0.245800003,-0.003457108
03/01/2010 19:40,0.752746999,-0.003441018
03/01/2010 19:50,1.671730042,-0.003445179
03/01/2010 20:00,0.784235001,-0.003435465
03/01/2010 20:10,0.245800003,-0.00344416
03/01/2010 20:20,0.250063002,-0.00344578
03/01/2010 20:30,0.432779014,-0.00346644
